candidate_id,population,gate_class,solver_family,mdl_bits,train_bits,raw_bits,holdout_len,alphabet_size,discovery_time_s,alphabet_base,base_seq_id
A035232_a2,S3,neither,NESTED_LOOP,85.32,79.000000,105.00,26,2,600.056,2,A035232
A035232_a3,S3,neither,STEP,57.13,125.212038,166.42,26,3,600.038,3,A035232
A035232_a4,S3,neither,ITER_F,54.54,158.000000,210.00,26,4,600.033,4,A035232
A035327_a2,S3,discovered,CTX_X,15.61,62.000000,82.00,20,2,10.011,2,A035327
A035327_a3,S3,discovered,ITER_F,57.13,98.267675,129.97,20,3,169.314,3,A035327
A035327_a4,S3,discovered,CTX_X,32.43,124.000000,164.00,20,4,43.393,4,A035327
A036554_a2,S3,discovered,DARY,13.45,39.000000,59.00,20,2,10.213,2,A036554
A036554_a3,S3,neither,FUNC,44.53,61.813538,93.51,20,3,600.035,3,A036554
A036554_a4,S3,neither,ITER_L,62.98,78.000000,118.00,20,4,600.050,4,A036554
A036952_a2,S3,discovered,DARY,13.45,33.000000,53.00,20,2,10.109,2,A036952
A036952_a3,S3,neither,FUNC_L,56.73,52.303763,84.00,20,3,600.053,3,A036952
A036952_a4,S3,neither,STEP,54.47,66.000000,106.00,20,4,600.052,4,A036952
A037274_a2,S3,discovered,CTX_X,17.86,28.000000,48.00,20,2,16.202,2,A037274
A037274_a3,S3,neither,FUNC_L,54.73,44.378950,76.08,20,3,600.361,3,A037274
A037274_a4,S3,neither,FUNC_L,53.73,56.000000,96.00,20,4,600.049,4,A037274
A038618_a2,S3,discovered,DARY,15.03,38.000000,58.00,20,2,10.011,2,A038618
A038618_a3,S3,neither,STEP,53.62,60.228575,91.93,20,3,600.038,3,A038618
A038618_a4,S3,neither,ITER,50.78,76.000000,116.00,20,4,600.039,4,A038618
A039996_a2,S3,neither,WIDE_BIT,69.65,79.000000,105.00,26,2,600.041,2,A039996
A039996_a3,S3,neither,STEP,54.35,125.212038,166.42,26,3,600.040,3,A039996
A039996_a4,S3,neither,FUNC_L,59.75,158.000000,210.00,26,4,600.046,4,A039996
A043096_a2,S3,compressed_only,NESTED_LOOP,65.81,82.000000,109.00,27,2,139.065,2,A043096
A043096_a3,S3,compressed_only,NESTED_LOOP,65.81,129.966925,172.76,27,3,74.460,3,A043096
A043096_a4,S3,compressed_only,NESTED_LOOP,65.81,164.000000,218.00,27,4,80.709,4,A043096
A043529_a2,S3,discovered,FUNC_L,46.78,69.000000,91.00,22,2,18.590,2,A043529
A043529_a3,S3,discovered,NESTED_LOOP,85.32,109.362413,144.23,22,3,86.267,3,A043529
A043529_a4,S3,discovered,NESTED_LOOP,85.32,138.000000,182.00,22,4,71.447,4,A043529
A043537_a2,S3,neither,WIDE_BIT,76.72,68.000000,90.00,22,2,600.040,2,A043537
A043537_a3,S3,neither,STEP,44.59,107.777450,142.65,22,3,600.037,3,A043537
A043537_a4,S3,neither,STEP,44.59,136.000000,180.00,22,4,600.038,4,A043537
A044813_a2,S3,neither,WIDE_BIT,73.55,39.000000,59.00,20,2,600.065,2,A044813
A044813_a3,S3,neither,ITER,48.53,61.813538,93.51,20,3,600.041,3,A044813
A044813_a4,S3,neither,ITER,49.11,78.000000,118.00,20,4,600.030,4,A044813
A045918_a2,S3,discovered,CTX_X,15.61,28.000000,48.00,20,2,10.014,2,A045918
A045918_a3,S3,neither,NESTED_LOOP,101.72,44.378950,76.08,20,3,600.038,3,A045918
A045918_a4,S3,neither,FUNC_L,54.38,56.000000,96.00,20,4,600.044,4,A045918
A046034_a2,S3,discovered,FUNC,28.73,37.000000,57.00,20,2,57.043,2,A046034
A046034_a3,S3,neither,STEP,48.16,58.643613,90.34,20,3,600.036,3,A046034
A046034_a4,S3,neither,STEP,52.93,74.000000,114.00,20,4,600.036,4,A046034
A046704_a2,S3,discovered,DARY,15.03,38.000000,58.00,20,2,10.016,2,A046704
A046704_a3,S3,neither,ITER,50.78,60.228575,91.93,20,3,600.054,3,A046704
A046704_a4,S3,neither,ITER_L,71.75,76.000000,116.00,20,4,600.039,4,A046704
A048724_a2,S3,discovered,CTX_X,15.61,45.000000,65.00,20,2,10.009,2,A048724
A048724_a3,S3,discovered,FUNC,28.73,71.323313,103.02,20,3,26.098,3,A048724
A048724_a4,S3,discovered,DARY,18.78,90.000000,130.00,20,4,10.082,4,A048724
A049345_a2,S3,discovered,CTX_X,15.61,32.000000,52.00,20,2,10.016,2,A049345
A049345_a3,S3,neither,FUNC,46.53,50.718800,82.42,20,3,600.035,3,A049345
A049345_a4,S3,discovered,FUNC,25.73,64.000000,104.00,20,4,41.589,4,A049345
A049445_a2,S3,neither,FUNC_L,55.73,39.000000,59.00,20,2,600.011,2,A049445
A049445_a3,S3,neither,ITER_L,59.73,61.813538,93.51,20,3,600.036,3,A049445
A049445_a4,S3,neither,FUNC,45.53,78.000000,118.00,20,4,600.033,4,A049445
A051885_a2,S3,predicted_only,FUNC,34.09,30.000000,50.00,20,2,18.264,2,A051885
A051885_a3,S3,discovered,CTX_X,15.61,47.548875,79.25,20,3,10.082,3,A051885
A051885_a4,S3,neither,NESTED_LOOP,88.49,60.000000,100.00,20,4,600.036,4,A051885
A052224_a2,S3,neither,FUNC_L,53.98,34.000000,54.00,20,2,600.036,2,A052224
A052224_a3,S3,discovered,DARY,13.45,53.888725,85.59,20,3,10.111,3,A052224
A052224_a4,S3,neither,FUNC,45.53,68.000000,108.00,20,4,600.037,4,A052224
A052382_a2,S3,discovered,FUNC,34.09,70.000000,93.00,23,2,20.753,2,A052382
A052382_a3,S3,compressed_only,DARY,21.22,110.947375,147.40,23,3,18.231,3,A052382
A052382_a4,S3,compressed_only,ITER_L,67.33,140.000000,186.00,23,4,39.270,4,A052382
A053645_a2,S3,discovered,CTX_X,17.86,63.000000,84.00,21,2,14.916,2,A053645
A053645_a3,S3,discovered,ITER,54.54,99.852638,133.14,21,3,60.718,3,A053645
A053645_a4,S3,discovered,FUNC,36.09,126.000000,168.00,21,4,51.804,4,A053645
A053735_a2,S3,discovered,CTX_X,15.61,79.000000,105.00,26,2,10.010,2,A053735
A053735_a3,S3,discovered,DARY,17.37,125.212038,166.42,26,3,17.856,3,A053735
A053735_a4,S3,discovered,DARY,17.37,158.000000,210.00,26,4,18.063,4,A053735
A054055_a2,S3,neither,NESTED_LOOP,86.90,79.000000,105.00,26,2,144.033,2,A054055
A054055_a3,S3,neither,NESTED_LOOP,85.32,125.212038,166.42,26,3,600.035,3,A054055
A054055_a4,S3,neither,FUNC_L,54.38,158.000000,210.00,26,4,600.028,4,A054055
A055012_a2,S3,discovered,DARY,20.46,40.000000,60.00,20,2,11.684,2,A055012
A055012_a3,S3,discovered,CTX_X,15.61,63.398500,95.10,20,3,10.075,3,A055012
A055012_a4,S3,neither,NESTED_LOOP,86.90,80.000000,120.00,20,4,600.062,4,A055012
A055641_a2,S3,compressed_only,FUNC,35.09,80.000000,106.00,26,2,18.101,2,A055641
A055641_a3,S3,compressed_only,FUNC,35.09,126.797000,168.01,26,3,17.192,3,A055641
A055641_a4,S3,compressed_only,FUNC,35.09,160.000000,212.00,26,4,17.847,4,A055641
A055642_a2,S3,discovered,DARY,17.29,91.000000,121.00,30,2,16.233,2,A055642
A055642_a3,S3,discovered,DARY,17.29,144.231588,191.78,30,3,17.254,3,A055642
A055642_a4,S3,discovered,DARY,17.29,182.000000,242.00,30,4,16.268,4,A055642
A056964_a2,S3,predicted_only,NESTED_LOOP,80.56,45.000000,65.00,20,2,141.534,2,A056964
A056964_a3,S3,discovered,DARY,18.19,71.323313,103.02,20,3,10.080,3,A056964
A056964_a4,S3,neither,STEP,52.76,90.000000,130.00,20,4,600.046,4,A056964
A057889_a2,S3,discovered,CTX_X,15.61,52.000000,72.00,20,2,10.009,2,A057889
A057889_a3,S3,neither,NESTED_LOOP,88.49,82.418050,114.12,20,3,600.030,3,A057889
A057889_a4,S3,discovered,NESTED_LOOP,88.49,104.000000,144.00,20,4,94.716,4,A057889
A059893_a2,S3,predicted_only,FUNC_L,60.58,51.000000,71.00,20,2,60.145,2,A059893
A059893_a3,S3,neither,FUNC,43.53,80.833088,112.53,20,3,600.033,3,A059893
A059893_a4,S3,neither,ITER,49.53,102.000000,142.00,20,4,600.038,4,A059893
A059897_a2,S3,neither,WIDE_BIT,64.78,61.000000,81.00,20,2,600.035,2,A059897
A059897_a3,S3,neither,ITER_L,60.98,96.682713,128.38,20,3,600.057,3,A059897
A059897_a4,S3,neither,ITER,51.53,122.000000,162.00,20,4,600.058,4,A059897
A062028_a2,S3,discovered,FUNC,27.73,51.000000,71.00,20,2,26.051,2,A062028
A062028_a3,S3,discovered,DARY,18.19,80.833088,112.53,20,3,10.075,3,A062028
A062028_a4,S3,discovered,FUNC,46.53,102.000000,142.00,20,4,29.555,4,A062028
A062756_a2,S3,discovered,CTX_X,15.61,79.000000,105.00,26,2,10.010,2,A062756
A062756_a3,S3,discovered,FUNC_L,55.13,125.212038,166.42,26,3,53.652,3,A062756
A062756_a4,S3,discovered,FUNC_L,56.71,158.000000,210.00,26,4,54.581,4,A062756
A064547_a2,S3,neither,NESTED_LOOP,71.40,79.000000,105.00,26,2,600.049,2,A064547
A064547_a3,S3,neither,STEP,51.49,125.212038,166.42,26,3,600.044,3,A064547
A064547_a4,S3,neither,FUNC,45.53,158.000000,210.00,26,4,600.070,4,A064547
A065720_a2,S3,discovered,DARY,13.45,30.000000,50.00,20,2,10.087,2,A065720
A065720_a3,S3,neither,FUNC_L,56.73,47.548875,79.25,20,3,600.061,3,A065720
A065720_a4,S3,neither,STEP,54.47,60.000000,100.00,20,4,600.067,4,A065720
A065727_a2,S3,discovered,DARY,15.03,29.000000,49.00,20,2,10.013,2,A065727
A065727_a3,S3,discovered,CTX_X,24.73,45.963913,77.66,20,3,15.080,3,A065727
A065727_a4,S3,neither,STEP,50.25,58.000000,98.00,20,4,600.054,4,A065727
A068407_a2,S3,neither,NESTED_LOOP,86.90,37.000000,57.00,20,2,600.053,2,A068407
A068407_a3,S3,neither,ITER,48.53,58.643613,90.34,20,3,600.053,3,A068407
A068407_a4,S3,neither,FUNC_L,54.38,74.000000,114.00,20,4,600.046,4,A068407
A069010_a2,S3,neither,NESTED_LOOP,74.57,71.000000,94.00,23,2,600.061,2,A069010
A069010_a3,S3,neither,NESTED_LOOP,101.72,112.532338,148.99,23,3,600.053,3,A069010
A069010_a4,S3,neither,NESTED_LOOP,101.72,142.000000,188.00,23,4,600.053,4,A069010
A072495_a2,S3,neither,NESTED_LOOP,85.32,50.000000,70.00,20,2,600.055,2,A072495
A072495_a3,S3,neither,STEP,55.82,79.248125,110.95,20,3,600.060,3,A072495
A072495_a4,S3,neither,FUNC_L,58.73,100.000000,140.00,20,4,600.056,4,A072495
A075928_a2,S3,predicted_only,FUNC_L,55.96,27.000000,47.00,20,2,66.812,2,A075928
A075928_a3,S3,neither,NESTED_LOOP,88.49,42.793988,74.49,20,3,600.064,3,A075928
A075928_a4,S3,neither,FUNC_L,62.92,54.000000,94.00,20,4,600.038,4,A075928
A078972_a2,S3,discovered,CTX_X,27.68,35.000000,55.00,20,2,42.790,2,A078972
A078972_a3,S3,neither,FUNC,43.53,55.473688,87.17,20,3,600.034,3,A078972
A078972_a4,S3,neither,FUNC_L,44.53,70.000000,110.00,20,4,600.041,4,A078972
A085104_a2,S3,discovered,DARY,13.45,24.000000,44.00,20,2,10.081,2,A085104
A085104_a3,S3,neither,FUNC_L,53.73,38.039100,69.74,20,3,66.991,3,A085104
A085104_a4,S3,neither,STEP,49.34,48.000000,88.00,20,4,600.047,4,A085104
A090707_a2,S3,discovered,DARY,15.03,24.000000,44.00,20,2,10.016,2,A090707
A090707_a3,S3,neither,ITER,53.78,38.039100,69.74,20,3,600.094,3,A090707
A090707_a4,S3,neither,ITER,58.38,48.000000,88.00,20,4,600.064,4,A090707
A091924_a2,S3,discovered,DARY,15.03,29.000000,49.00,20,2,10.017,2,A091924
A091924_a3,S3,neither,STEP,52.01,45.963913,77.66,20,3,600.062,3,A091924
A091924_a4,S3,neither,ITER,39.34,58.000000,98.00,20,4,600.060,4,A091924
A101211_a2,S3,neither,WIDE_BIT,66.48,79.000000,105.00,26,2,600.057,2,A101211
A101211_a3,S3,neither,STEP,53.92,125.212038,166.42,26,3,600.082,3,A101211
A101211_a4,S3,neither,STEP,61.86,158.000000,210.00,26,4,600.069,4,A101211
A102370_a2,S3,discovered,CTX_X,15.61,48.000000,68.00,20,2,10.011,2,A102370
A102370_a3,S3,neither,STEP,53.07,76.078200,107.78,20,3,600.075,3,A102370
A102370_a4,S3,discovered,DARY,18.78,96.000000,136.00,20,4,10.119,4,A102370
A109812_a2,S3,neither,WIDE_BIT,75.13,51.000000,71.00,20,2,600.047,2,A109812
A109812_a3,S3,neither,STEP,43.59,80.833088,112.53,20,3,600.062,3,A109812
A109812_a4,S3,neither,FUNC,44.53,102.000000,142.00,20,4,600.083,4,A109812
A117828_a2,S3,neither,WIDE_BIT,55.83,51.000000,71.00,20,2,600.011,2,A117828
A117828_a3,S3,discovered,CTX_X,15.61,80.833088,112.53,20,3,10.097,3,A117828
A117828_a4,S3,neither,STEP,54.09,102.000000,142.00,20,4,600.062,4,A117828
A122840_a2,S3,compressed_only,FUNC,42.53,79.000000,105.00,26,2,22.739,2,A122840
A122840_a3,S3,compressed_only,FUNC,36.09,125.212038,166.42,26,3,19.095,3,A122840
A122840_a4,S3,compressed_only,FUNC,42.53,158.000000,210.00,26,4,19.496,4,A122840
A125134_a2,S3,neither,WIDE_BIT,73.55,45.000000,65.00,20,2,600.038,2,A125134
A125134_a3,S3,neither,STEP,44.59,71.323313,103.02,20,3,600.055,3,A125134
A125134_a4,S3,neither,STEP,50.93,90.000000,130.00,20,4,600.077,4,A125134
A136522_a2,S3,neither,WIDE_BIT,63.78,75.000000,99.00,24,2,600.043,2,A136522
A136522_a3,S3,discovered,NESTED_LOOP,82.15,118.872188,156.91,24,3,183.382,3,A136522
A136522_a4,S3,neither,NESTED_LOOP,80.56,150.000000,198.00,24,4,600.074,4,A136522
A156552_a2,S3,discovered,CTX_X,15.61,47.000000,67.00,20,2,10.012,2,A156552
A156552_a3,S3,neither,FUNC,45.53,74.493238,106.19,20,3,600.047,3,A156552
A156552_a4,S3,discovered,FUNC,38.09,94.000000,134.00,20,4,26.518,4,A156552
A161903_a2,S3,discovered,CTX_X,15.61,76.000000,101.00,25,2,10.010,2,A161903
A161903_a3,S3,discovered,NESTED_LOOP,85.32,120.457150,160.08,25,3,85.469,3,A161903
A161903_a4,S3,discovered,CTX_X,43.91,152.000000,202.00,25,4,51.878,4,A161903
A163511_a2,S3,discovered,CTX_X,19.20,45.000000,65.00,20,2,54.163,2,A163511
A163511_a3,S3,neither,ITER,51.53,71.323313,103.02,20,3,600.103,3,A163511
A163511_a4,S3,neither,ITER_F,73.30,90.000000,130.00,20,4,600.103,4,A163511
A175298_a2,S3,discovered,DARY,15.03,53.000000,73.00,20,2,10.020,2,A175298
A175298_a3,S3,neither,FUNC_L,47.53,84.003013,115.70,20,3,600.103,3,A175298
A175298_a4,S3,neither,NESTED_LOOP,85.32,106.000000,146.00,20,4,600.074,4,A175298
A179016_a2,S3,neither,FUNC,43.53,41.000000,61.00,20,2,600.078,2,A179016
A179016_a3,S3,neither,ITER,47.53,64.983463,96.68,20,3,600.104,3,A179016
A179016_a4,S3,neither,FUNC_L,57.55,82.000000,122.00,20,4,600.110,4,A179016
A206913_a2,S3,discovered,DARY,15.03,49.000000,69.00,20,2,10.020,2,A206913
A206913_a3,S3,neither,FUNC_L,54.98,77.663163,109.36,20,3,600.084,3,A206913
A206913_a4,S3,neither,NESTED_LOOP,97.72,98.000000,138.00,20,4,600.126,4,A206913
A206914_a2,S3,discovered,DARY,15.03,48.000000,68.00,20,2,10.018,2,A206914
A206914_a3,S3,neither,FUNC_L,47.53,76.078200,107.78,20,3,600.091,3,A206914
A206914_a4,S3,neither,ITER,47.53,96.000000,136.00,20,4,600.067,4,A206914
A225901_a2,S3,discovered,CTX_X,15.61,63.000000,83.00,20,2,10.015,2,A225901
A225901_a3,S3,discovered,CTX_X,17.86,99.852638,131.55,20,3,18.608,3,A225901
A225901_a4,S3,discovered,FUNC_L,56.73,126.000000,166.00,20,4,27.561,4,A225901
A233564_a2,S3,neither,NESTED_LOOP,85.32,42.000000,62.00,20,2,600.085,2,A233564
A233564_a3,S3,neither,FUNC,36.09,66.568425,98.27,20,3,600.281,3,A233564
A233564_a4,S3,neither,FUNC_L,43.52,84.000000,124.00,20,4,600.061,4,A233564
A235265_a2,S3,discovered,DARY,13.45,31.000000,51.00,20,2,10.137,2,A235265
A235265_a3,S3,discovered,DARY,15.03,49.133838,80.83,20,3,10.178,3,A235265
A235265_a4,S3,neither,STEP,50.25,62.000000,102.00,20,4,600.067,4,A235265
A235266_a2,S3,discovered,DARY,15.03,44.000000,64.00,20,2,10.017,2,A235266
A235266_a3,S3,neither,STEP,54.05,69.738350,101.44,20,3,600.197,3,A235266
A235266_a4,S3,neither,ITER,58.38,88.000000,128.00,20,4,600.089,4,A235266
A235394_a2,S3,discovered,DARY,15.03,32.000000,52.00,20,2,10.039,2,A235394
A235394_a3,S3,neither,STEP,51.41,50.718800,82.42,20,3,600.049,3,A235394
A235394_a4,S3,neither,STEP,50.25,64.000000,104.00,20,4,600.061,4,A235394
A235395_a2,S3,discovered,DARY,15.03,29.000000,49.00,20,2,10.015,2,A235395
A235395_a3,S3,neither,STEP,48.68,45.963913,77.66,20,3,600.059,3,A235395
A235395_a4,S3,neither,ITER,48.78,58.000000,98.00,20,4,600.063,4,A235395
A235461_a2,S3,discovered,DARY,13.45,20.000000,40.00,20,2,10.063,2,A235461
A235461_a3,S3,neither,FUNC_L,54.73,31.699250,63.40,20,3,600.065,3,A235461
A235461_a4,S3,discovered,DARY,13.45,40.000000,80.00,20,4,10.140,4,A235461
A235482_a2,S3,discovered,DARY,15.03,41.000000,61.00,20,2,10.016,2,A235482
A235482_a3,S3,neither,STEP,51.90,64.983463,96.68,20,3,600.041,3,A235482
A235482_a4,S3,neither,STEP,49.16,82.000000,122.00,20,4,600.042,4,A235482
A255577_a2,S3,neither,NESTED_LOOP,80.56,29.000000,49.00,20,2,600.038,2,A255577
A255577_a3,S3,neither,STEP,50.80,45.963913,77.66,20,3,600.041,3,A255577
A255577_a4,S3,neither,FUNC_L,55.73,58.000000,98.00,20,4,600.057,4,A255577
A261423_a2,S3,neither,FUNC_L,53.54,59.000000,79.00,20,2,600.029,2,A261423
A261423_a3,S3,neither,NESTED_LOOP,63.81,93.512788,125.21,20,3,600.031,3,A261423
A261423_a4,S3,neither,NESTED_LOOP,85.32,118.000000,158.00,20,4,600.031,4,A261423
A262038_a2,S3,neither,NESTED_LOOP,85.32,57.000000,77.00,20,2,600.026,2,A262038
A262038_a3,S3,neither,NESTED_LOOP,83.73,90.342863,122.04,20,3,600.028,3,A262038
A262038_a4,S3,neither,FUNC,37.09,114.000000,154.00,20,4,600.048,4,A262038
A263273_a2,S3,discovered,CTX_X,15.61,62.000000,82.00,20,2,10.010,2,A263273
A263273_a3,S3,discovered,FUNC_L,54.38,98.267675,129.97,20,3,56.110,3,A263273
A263273_a4,S3,neither,FUNC_L,55.96,124.000000,164.00,20,4,600.096,4,A263273
A265509_a2,S3,discovered,DARY,13.45,57.000000,77.00,20,2,10.109,2,A265509
A265509_a3,S3,neither,STEP,54.70,90.342863,122.04,20,3,600.044,3,A265509
A265509_a4,S3,discovered,NESTED_LOOP,101.72,114.000000,154.00,20,4,204.509,4,A265509
A276086_a2,S3,discovered,CTX_X,15.61,54.000000,74.00,20,2,10.008,2,A276086
A276086_a3,S3,neither,NESTED_LOOP,99.72,85.587975,117.29,20,3,600.041,3,A276086
A276086_a4,S3,neither,FUNC,43.53,108.000000,148.00,20,4,600.033,4,A276086
A276150_a2,S3,discovered,CTX_X,17.86,91.000000,121.00,30,2,22.909,2,A276150
A276150_a3,S3,neither,FUNC_L,52.73,144.231588,191.78,30,3,600.036,3,A276150
A276150_a4,S3,discovered,FUNC_L,52.73,182.000000,242.00,30,4,15.191,4,A276150
A276156_a2,S3,discovered,CTX_X,15.61,46.000000,66.00,20,2,10.009,2,A276156
A276156_a3,S3,discovered,FUNC,25.73,72.908275,104.61,20,3,14.649,3,A276156
A276156_a4,S3,discovered,FUNC_L,56.73,92.000000,132.00,20,4,28.923,4,A276156
A278038_a2,S3,neither,FUNC_L,58.55,25.000000,45.00,20,2,28.323,2,A278038
A278038_a3,S3,neither,FUNC_L,54.38,39.624063,71.32,20,3,600.045,3,A278038
A278038_a4,S3,neither,ITER,57.71,50.000000,90.00,20,4,152.926,4,A278038
A278222_a2,S3,discovered,DARY,15.03,75.000000,99.00,24,2,10.012,2,A278222
A278222_a3,S3,neither,FUNC,36.09,118.872188,156.91,24,3,600.038,3,A278222
A278222_a4,S3,discovered,NESTED_LOOP,82.15,150.000000,198.00,24,4,118.701,4,A278222
A296712_a2,S3,neither,FUNC,34.09,37.000000,57.00,20,2,600.043,2,A296712
A296712_a3,S3,neither,NESTED_LOOP,85.32,58.643613,90.34,20,3,600.040,3,A296712
A296712_a4,S3,neither,ITER_L,70.50,74.000000,114.00,20,4,600.037,4,A296712
A296882_a2,S3,discovered,CTX_X,15.61,47.000000,67.00,20,2,10.009,2,A296882
A296882_a3,S3,discovered,CTX_X,15.61,74.493238,106.19,20,3,10.086,3,A296882
A296882_a4,S3,discovered,CTX_X,15.61,94.000000,134.00,20,4,10.090,4,A296882
A297330_a2,S3,neither,NESTED_LOOP,86.90,65.000000,86.00,21,2,600.173,2,A297330
A297330_a3,S3,neither,NESTED_LOOP,85.32,103.022563,136.31,21,3,600.030,3,A297330
A297330_a4,S3,neither,FUNC_L,54.73,130.000000,172.00,21,4,600.028,4,A297330
A297770_a2,S3,neither,WIDE_BIT,75.13,65.000000,86.00,21,2,600.052,2,A297770
A297770_a3,S3,neither,STEP,52.59,103.022563,136.31,21,3,600.039,3,A297770
A297770_a4,S3,neither,STEP,48.59,130.000000,172.00,21,4,600.052,4,A297770
A317905_a2,S3,neither,NESTED_LOOP,82.15,66.000000,87.00,21,2,600.063,2,A317905
A317905_a3,S3,neither,STEP,51.93,104.607525,137.89,21,3,600.035,3,A317905
A317905_a4,S3,neither,FUNC_L,56.73,132.000000,174.00,21,4,600.027,4,A317905
A318928_a2,S3,neither,WIDE_BIT,67.88,72.000000,95.00,23,2,600.054,2,A318928
A318928_a3,S3,neither,STEP,54.15,114.117300,150.57,23,3,600.037,3,A318928
A318928_a4,S3,neither,STEP,54.15,144.000000,190.00,23,4,600.038,4,A318928
A326031_a2,S3,discovered,FUNC_L,55.96,66.000000,88.00,22,2,57.983,2,A326031
A326031_a3,S3,neither,FUNC,35.09,104.607525,139.48,22,3,600.030,3,A326031
A326031_a4,S3,neither,FUNC_L,52.73,132.000000,176.00,22,4,600.022,4,A326031
A327860_a2,S3,discovered,FUNC,28.73,45.000000,65.00,20,2,55.723,2,A327860
A327860_a3,S3,neither,FUNC,34.09,71.323313,103.02,20,3,600.032,3,A327860
A327860_a4,S3,neither,FUNC_L,53.73,90.000000,130.00,20,4,600.037,4,A327860
A328596_a2,S3,discovered,DARY,15.03,39.000000,59.00,20,2,10.011,2,A328596
A328596_a3,S3,neither,FUNC_L,55.73,61.813538,93.51,20,3,600.087,3,A328596
A328596_a4,S3,neither,STEP,48.00,78.000000,118.00,20,4,600.045,4,A328596
A333219_a2,S3,discovered,FUNC_L,54.73,62.000000,82.00,20,2,22.064,2,A333219
A333219_a3,S3,neither,FUNC,44.53,98.267675,129.97,20,3,600.220,3,A333219
A333219_a4,S3,neither,FUNC,36.09,124.000000,164.00,20,4,600.049,4,A333219
A337287_a2,S3,neither,FUNC_L,55.98,41.000000,61.00,20,2,600.038,2,A337287
A337287_a3,S3,neither,NESTED_LOOP,83.73,64.983463,96.68,20,3,600.024,3,A337287
A337287_a4,S3,neither,STEP,44.59,82.000000,122.00,20,4,600.039,4,A337287
A367905_a2,S3,neither,WIDE_BIT,75.13,66.000000,88.00,22,2,600.070,2,A367905
A367905_a3,S3,neither,FUNC_L,52.98,104.607525,139.48,22,3,600.036,3,A367905
A367905_a4,S3,neither,FUNC_L,52.98,132.000000,176.00,22,4,600.037,4,A367905
A367907_a2,S3,neither,WIDE_BIT,63.78,41.000000,61.00,20,2,600.059,2,A367907
A367907_a3,S3,neither,ITER,47.52,64.983463,96.68,20,3,600.045,3,A367907
A367907_a4,S3,neither,STEP,51.33,82.000000,122.00,20,4,600.044,4,A367907
A385776_a2,S3,discovered,DARY,15.03,21.000000,41.00,20,2,10.301,2,A385776
A385776_a3,S3,neither,STEP,49.21,33.284213,64.98,20,3,600.035,3,A385776
A385776_a4,S3,neither,ITER,50.78,42.000000,82.00,20,4,600.038,4,A385776
A000001_a2,S3,neither,NESTED_LOOP,86.90,71.000000,94.00,23,2,600.029,2,A000001
A000001_a3,S3,neither,STEP,51.09,112.532338,148.99,23,3,600.029,3,A000001
A000001_a4,S3,neither,FUNC_L,62.15,142.000000,188.00,23,4,600.029,4,A000001
A000001_a5,S3,neither,STEP,49.25,164.856895,218.26,23,5,600.040,5,A000001
A000001_a7,S3,neither,FUNC_L,57.55,199.322199,263.89,23,7,600.025,7,A000001
A000002_a2,S3,neither,WIDE_BIT,69.66,81.000000,108.00,27,2,600.036,2,A000002
A000002_a3,S3,neither,STEP,58.03,128.381963,171.18,27,3,600.047,3,A000002
A000002_a4,S3,neither,STEP,57.48,162.000000,216.00,27,4,600.048,4,A000002
A000002_a5,S3,neither,STEP,54.43,188.076176,250.77,27,5,600.053,5,A000002
A000002_a7,S3,neither,FUNC_L,55.73,227.395749,303.19,27,7,600.032,7,A000002
A000004_a2,S3,discovered,DARY,13.45,77.000000,102.00,25,2,10.213,2,A000004
A000004_a3,S3,discovered,DARY,13.45,122.042113,161.67,25,3,10.257,3,A000004
A000004_a4,S3,discovered,DARY,13.45,154.000000,204.00,25,4,10.182,4,A000004
A000004_a5,S3,discovered,DARY,13.45,178.788463,236.84,25,5,10.176,5,A000004
A000004_a7,S3,discovered,DARY,13.45,216.166329,286.35,25,7,10.174,7,A000004
A000005_a2,S3,predicted_only,WIDE_BIT,78.45,78.000000,104.00,26,2,426.928,2,A000005
A000005_a3,S3,discovered,NESTED_LOOP,97.72,123.627075,164.84,26,3,184.888,3,A000005
A000005_a4,S3,discovered,NESTED_LOOP,97.72,156.000000,208.00,26,4,179.643,4,A000005
A000005_a5,S3,discovered,NESTED_LOOP,97.72,181.110391,241.48,26,5,184.654,5,A000005
