id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
A000945_a2,oeis_hard,A000945,2,43,23,20,23,20,discovered,15.03,43.00,0.3496,10.018,"DARY d=2 MUL_C(R1,R0,1) init=0"
A000945_a3,oeis_hard,A000945,3,43,23,20,12,0,neither,69.42,68.15,1.0185,600.060,ITER_L d=5
A000945_a4,oeis_hard,A000945,4,43,23,20,11,0,neither,50.78,86.00,0.5904,600.060,ITER d=4
A000978_a2,oeis_hard,A000978,2,41,21,20,21,20,discovered,13.45,41.00,0.3280,11.585,"DARY d=2 LOAD(R0,1) init=0"
A000978_a3,oeis_hard,A000978,3,41,21,20,12,0,neither,45.53,64.98,0.7006,600.063,FUNC d=4
A000978_a4,oeis_hard,A000978,4,41,21,20,10,0,neither,52.07,82.00,0.6350,600.071,STEP off=18 halt=1
A001605_a2,oeis_hard,A001605,2,51,31,20,31,20,discovered,17.86,51.00,0.3503,14.900,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A001605_a3,oeis_hard,A001605,3,51,31,20,15,0,neither,55.55,80.83,0.6872,600.060,FUNC_L d=5
A001605_a4,oeis_hard,A001605,4,51,31,20,8,0,neither,52.71,102.00,0.5168,600.068,FUNC_F L=4
A001606_a2,oeis_hard,A001606,2,64,44,20,44,20,not_compressed_predicted,48.53,64.00,0.7582,27.900,FUNC_L d=4
A001606_a3,oeis_hard,A001606,3,64,44,20,13,0,neither,53.73,101.44,0.5297,600.125,FUNC_L d=5
A001606_a4,oeis_hard,A001606,4,64,44,20,8,0,neither,45.53,128.00,0.3557,600.099,FUNC d=4
A002106_a2,oeis_hard,A002106,2,47,27,20,16,0,neither,49.53,47.00,1.0538,600.093,ITER d=4
A002106_a3,oeis_hard,A002106,3,47,27,20,10,0,neither,51.58,74.49,0.6925,600.051,STEP off=22 halt=0
A002106_a4,oeis_hard,A002106,4,47,27,20,8,0,neither,55.73,94.00,0.5929,600.098,FUNC_L d=5
A002253_a2,oeis_hard,A002253,2,44,24,20,17,0,neither,65.78,44.00,1.4949,603.911,WIDE_BIT nr=2 bit=255
A002253_a3,oeis_hard,A002253,3,44,24,20,10,0,neither,51.53,69.74,0.7389,600.041,ITER d=4
A002253_a4,oeis_hard,A002253,4,44,24,20,9,0,neither,55.01,88.00,0.6251,600.036,STEP off=14 halt=8
A005265_a2,oeis_hard,A005265,2,53,33,20,33,20,discovered,17.86,53.00,0.3371,14.794,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A005265_a3,oeis_hard,A005265,3,53,33,20,14,0,neither,54.98,84.00,0.6545,600.042,FUNC_L d=5
A005265_a4,oeis_hard,A005265,4,53,33,20,8,0,neither,44.53,106.00,0.4201,600.068,FUNC d=4
A023055_a2,oeis_hard,A023055,2,73,53,20,25,0,neither,34.09,73.00,0.4670,600.051,FUNC d=3
A023055_a3,oeis_hard,A023055,3,73,53,20,25,0,neither,42.53,115.70,0.3676,600.044,FUNC d=4
A023055_a4,oeis_hard,A023055,4,73,53,20,25,0,neither,41.09,146.00,0.2815,600.053,ITER d=3
A039951_a2,oeis_hard,A039951,2,46,26,20,26,20,not_compressed_predicted,28.73,46.00,0.6245,50.998,FUNC d=2
A039951_a3,oeis_hard,A039951,3,46,26,20,12,0,neither,47.41,72.91,0.6503,600.058,STEP off=4 halt=0
A039951_a4,oeis_hard,A039951,4,46,26,20,9,0,neither,50.68,92.00,0.5509,600.051,STEP off=10 halt=0
A051783_a2,oeis_hard,A051783,2,47,27,20,21,0,neither,85.32,47.00,1.8152,600.047,NESTED_LOOP L=4
A051783_a3,oeis_hard,A051783,3,47,27,20,13,0,neither,56.73,74.49,0.7616,600.032,FUNC_L d=5
A051783_a4,oeis_hard,A051783,4,47,27,20,12,0,neither,56.73,94.00,0.6035,600.029,FUNC_L d=5
A068934_a2,oeis_hard,A068934,2,86,65,21,19,0,neither,80.35,86.00,0.9342,600.045,WIDE_BIT nr=4 bit=255
A068934_a3,oeis_hard,A068934,3,86,65,21,12,0,neither,56.32,136.31,0.4132,600.067,STEP off=50 halt=4
A068934_a4,oeis_hard,A068934,4,86,65,21,9,0,neither,41.09,172.00,0.2389,600.041,ITER d=3
A103300_a2,oeis_hard,A103300,2,61,41,20,41,20,discovered,35.09,61.00,0.5753,61.580,FUNC d=3
A103300_a3,oeis_hard,A103300,3,61,41,20,13,0,neither,54.73,96.68,0.5661,600.039,FUNC_L d=5
A103300_a4,oeis_hard,A103300,4,61,41,20,9,0,neither,54.73,122.00,0.4486,600.037,FUNC_L d=5
A119714_a2,oeis_hard,A119714,2,49,29,20,29,15,neither,57.38,49.00,1.1709,85.814,WIDE_BIT nr=2 bit=14
A119714_a3,oeis_hard,A119714,3,49,29,20,11,0,neither,49.53,77.66,0.6377,600.034,ITER d=4
A119714_a4,oeis_hard,A119714,4,49,29,20,10,0,neither,50.69,98.00,0.5172,600.044,STEP off=9 halt=2
A127816_a2,oeis_hard,A127816,2,47,27,20,23,0,neither,34.09,47.00,0.7254,600.050,FUNC d=3
A127816_a3,oeis_hard,A127816,3,47,27,20,11,0,neither,51.34,74.49,0.6892,600.035,STEP off=20 halt=0
A127816_a4,oeis_hard,A127816,4,47,27,20,10,0,neither,44.84,94.00,0.4770,600.043,STEP off=0 halt=2
A127817_a2,oeis_hard,A127817,2,51,31,20,31,16,neither,83.73,51.00,1.6418,196.354,NESTED_LOOP L=4
A127817_a3,oeis_hard,A127817,3,51,31,20,11,0,neither,54.38,80.83,0.6727,600.039,FUNC_L d=4
A127817_a4,oeis_hard,A127817,4,51,31,20,14,0,neither,53.33,102.00,0.5229,600.042,STEP off=30 halt=1
A127818_a2,oeis_hard,A127818,2,47,27,20,27,18,neither,41.53,47.00,0.8835,39.826,FUNC d=4
A127818_a3,oeis_hard,A127818,3,47,27,20,22,0,neither,103.72,74.49,1.3923,600.040,NESTED_LOOP L=5
A127818_a4,oeis_hard,A127818,4,47,27,20,9,0,neither,46.59,94.00,0.4957,600.046,STEP off=3 halt=0
A128154_a2,oeis_hard,A128154,2,50,30,20,23,0,neither,56.53,50.00,1.1305,600.058,WIDE_BIT nr=2 bit=15
A128154_a3,oeis_hard,A128154,3,50,30,20,13,0,neither,49.11,79.25,0.6197,600.037,ITER d=3
A128154_a4,oeis_hard,A128154,4,50,30,20,8,0,neither,51.90,100.00,0.5190,1146.841,STEP off=25 halt=1
A128155_a2,oeis_hard,A128155,2,49,29,20,29,18,neither,49.78,49.00,1.0158,2291.352,ITER d=4
A128155_a3,oeis_hard,A128155,3,49,29,20,10,0,neither,50.78,77.66,0.6538,1073.587,ITER d=4
A128155_a4,oeis_hard,A128155,4,49,29,20,11,0,neither,48.78,98.00,0.4977,972.340,ITER d=4
A128156_a2,oeis_hard,A128156,2,50,30,20,18,0,neither,51.53,50.00,1.0305,2254.846,ITER d=4
A128156_a3,oeis_hard,A128156,3,50,30,20,15,0,neither,52.98,79.25,0.6686,600.080,FUNC_L d=5
A128156_a4,oeis_hard,A128156,4,50,30,20,10,0,neither,52.84,100.00,0.5284,600.057,STEP off=15 halt=2
A128157_a2,oeis_hard,A128157,2,48,28,20,28,15,neither,97.72,48.00,2.0357,386.782,NESTED_LOOP L=5
A128157_a3,oeis_hard,A128157,3,48,28,20,10,0,neither,42.34,76.08,0.5566,600.065,ITER d=3
A128157_a4,oeis_hard,A128157,4,48,28,20,8,0,neither,52.73,96.00,0.5493,600.079,FUNC_L d=5
A128159_a2,oeis_hard,A128159,2,53,33,20,28,0,neither,101.72,53.00,1.9192,600.050,NESTED_LOOP L=5
A128159_a3,oeis_hard,A128159,3,53,33,20,13,0,neither,46.78,84.00,0.5568,600.072,FUNC_L d=4
A128159_a4,oeis_hard,A128159,4,53,33,20,9,0,neither,56.47,106.00,0.5327,600.026,STEP off=11 halt=8
A128160_a2,oeis_hard,A128160,2,48,28,20,22,0,neither,68.73,48.00,1.4319,600.277,WIDE_BIT nr=3 bit=14
A128160_a3,oeis_hard,A128160,3,48,28,20,23,0,neither,99.72,76.08,1.3107,600.033,NESTED_LOOP L=5
A128160_a4,oeis_hard,A128160,4,48,28,20,8,0,neither,54.73,96.00,0.5701,600.041,FUNC_L d=5
A128166_a2,oeis_hard,A128166,2,50,30,20,19,0,neither,65.78,50.00,1.3155,600.047,WIDE_BIT nr=2 bit=255
A128166_a3,oeis_hard,A128166,3,50,30,20,11,0,neither,49.53,79.25,0.6250,600.050,ITER d=4
A128166_a4,oeis_hard,A128166,4,50,30,20,10,0,neither,53.73,100.00,0.5373,600.049,FUNC_L d=5
A226529_a2,oeis_hard,A226529,2,46,26,20,26,20,discovered,15.03,46.00,0.3268,10.016,"DARY d=2 ISZERO(R1,R0) init=0"
A226529_a3,oeis_hard,A226529,3,46,26,20,12,0,neither,68.17,72.91,0.9350,600.043,ITER_L d=5
A226529_a4,oeis_hard,A226529,4,46,26,20,11,0,neither,49.11,92.00,0.5338,600.193,ITER d=3
