id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
A000593_a5,oeis_core,A000593,5,75,55,20,7,0,neither,47.53,174.14,0.2729,600.067,ITER d=4
A000593_a7,oeis_core,A000593,7,75,55,20,6,0,neither,47.53,210.55,0.2257,600.079,ITER d=4
A000688_a2,oeis_core,A000688,2,107,81,26,17,0,neither,53.73,107.00,0.5022,600.070,FUNC_L d=5
A000688_a3,oeis_core,A000688,3,107,81,26,13,0,neither,52.66,169.59,0.3105,600.055,STEP off=31 halt=2
A000688_a4,oeis_core,A000688,4,107,81,26,10,0,neither,47.84,214.00,0.2236,600.056,STEP off=2 halt=1
A000688_a5,oeis_core,A000688,5,107,81,26,10,0,neither,47.84,248.45,0.1926,600.070,STEP off=2 halt=1
A000688_a7,oeis_core,A000688,7,107,81,26,10,0,neither,47.84,300.39,0.1593,600.062,STEP off=2 halt=1
A000720_a2,oeis_core,A000720,2,78,58,20,26,0,neither,56.55,78.00,0.7250,600.049,FUNC_L d=5
A000720_a3,oeis_core,A000720,3,78,58,20,24,0,neither,85.32,123.63,0.6901,600.071,NESTED_LOOP L=4
A000720_a4,oeis_core,A000720,4,78,58,20,14,0,neither,54.55,156.00,0.3497,600.061,FUNC_L d=5
A000720_a5,oeis_core,A000720,5,78,58,20,10,0,neither,55.73,181.11,0.3077,600.055,FUNC_L d=5
A000720_a7,oeis_core,A000720,7,78,58,20,10,0,neither,55.73,218.97,0.2545,600.049,FUNC_L d=5
A000793_a2,oeis_core,A000793,2,48,28,20,28,3,neither,65.56,48.00,1.3658,78.899,WIDE_BIT nr=3 bit=14
A000793_a3,oeis_core,A000793,3,48,28,20,10,0,neither,61.73,76.08,0.8114,600.055,ITER_L d=5
A000793_a4,oeis_core,A000793,4,48,28,20,8,0,neither,44.53,96.00,0.4638,600.057,FUNC d=4
A000793_a5,oeis_core,A000793,5,48,28,20,10,0,neither,53.73,111.45,0.4821,600.058,FUNC_L d=5
A000793_a7,oeis_core,A000793,7,48,28,20,7,0,neither,36.09,134.75,0.2678,600.037,FUNC d=3
A000796_a2,oeis_core,A000796,2,105,79,26,19,0,neither,76.72,105.00,0.7306,600.062,WIDE_BIT nr=3 bit=255
A000796_a3,oeis_core,A000796,3,105,79,26,14,0,neither,48.53,166.42,0.2916,600.042,ITER d=4
A000796_a4,oeis_core,A000796,4,105,79,26,8,0,neither,47.59,210.00,0.2266,600.038,STEP off=3 halt=1
A000796_a5,oeis_core,A000796,5,105,79,26,7,0,neither,53.41,243.80,0.2191,600.061,STEP off=15 halt=4
A000796_a7,oeis_core,A000796,7,105,79,26,7,0,neither,48.59,294.77,0.1648,600.059,STEP off=3 halt=3
A000959_a2,oeis_core,A000959,2,57,37,20,37,20,discovered,13.45,57.00,0.2359,10.088,"DARY d=2 LOAD(R0,1) init=0"
A000959_a3,oeis_core,A000959,3,57,37,20,13,0,neither,57.13,90.34,0.6323,600.035,ITER d=4
A000959_a4,oeis_core,A000959,4,57,37,20,13,0,neither,48.53,114.00,0.4257,600.038,ITER d=4
A000959_a5,oeis_core,A000959,5,57,37,20,7,0,neither,43.53,132.35,0.3289,600.046,FUNC d=4
A000959_a7,oeis_core,A000959,7,57,37,20,6,0,neither,35.09,160.02,0.2193,600.034,FUNC d=3
A000961_a2,oeis_core,A000961,2,64,44,20,17,0,neither,68.29,64.00,1.0670,600.043,WIDE_BIT nr=3 bit=22
A000961_a3,oeis_core,A000961,3,64,44,20,10,0,neither,44.53,101.44,0.4390,600.039,FUNC d=4
A000961_a4,oeis_core,A000961,4,64,44,20,10,0,neither,66.58,128.00,0.5202,600.035,ITER_L d=5
A000961_a5,oeis_core,A000961,5,64,44,20,10,0,neither,66.58,148.60,0.4481,600.037,ITER_L d=5
A000961_a7,oeis_core,A000961,7,64,44,20,10,0,neither,66.58,179.67,0.3706,600.045,ITER_L d=5
A001037_a2,oeis_core,A001037,2,41,21,20,21,11,neither,51.53,41.00,1.2568,30.335,ITER d=4
A001037_a3,oeis_core,A001037,3,41,21,20,11,0,neither,49.77,64.98,0.7658,602.926,STEP off=16 halt=0
A001037_a4,oeis_core,A001037,4,41,21,20,10,0,neither,48.53,82.00,0.5918,600.033,ITER d=4
A001037_a5,oeis_core,A001037,5,41,21,20,9,0,neither,61.98,95.20,0.6511,605.555,ITER_L d=5
A001037_a7,oeis_core,A001037,7,41,21,20,6,0,neither,42.53,115.10,0.3695,609.084,FUNC d=4
A001055_a2,oeis_core,A001055,2,103,78,25,19,0,neither,71.96,103.00,0.6987,600.074,WIDE_BIT nr=3 bit=255
A001055_a3,oeis_core,A001055,3,103,78,25,12,0,neither,49.53,163.25,0.3034,600.040,ITER d=4
A001055_a4,oeis_core,A001055,4,103,78,25,11,0,neither,45.59,206.00,0.2213,600.051,STEP off=1 halt=1
A001055_a5,oeis_core,A001055,5,103,78,25,11,0,neither,45.59,239.16,0.1906,600.042,STEP off=1 halt=1
A001055_a7,oeis_core,A001055,7,103,78,25,11,0,neither,45.59,289.16,0.1577,600.055,STEP off=1 halt=1
A001065_a2,oeis_core,A001065,2,80,60,20,60,0,neither,114.45,80.00,1.4307,345.341,NESTED_LOOP L=6
A001065_a3,oeis_core,A001065,3,80,60,20,14,0,neither,56.30,126.80,0.4440,600.033,FUNC_L d=4
A001065_a4,oeis_core,A001065,4,80,60,20,8,0,neither,46.78,160.00,0.2924,600.047,FUNC_L d=4
A001065_a5,oeis_core,A001065,5,80,60,20,60,20,discovered,116.78,185.75,0.6287,313.722,NESTED_LOOP L=6
A001065_a7,oeis_core,A001065,7,80,60,20,7,0,neither,55.55,224.59,0.2473,600.046,FUNC_L d=5
A001097_a2,oeis_core,A001097,2,57,37,20,37,20,discovered,13.45,57.00,0.2359,10.122,"DARY d=2 LOAD(R0,1) init=0"
A001097_a3,oeis_core,A001097,3,57,37,20,37,20,discovered,28.84,90.34,0.3193,10.147,CTX_X nr=1 d=1 perm=(0) out=R0 L=3
A001097_a4,oeis_core,A001097,4,57,37,20,15,0,neither,50.07,114.00,0.4392,600.038,STEP off=18 halt=1
A001097_a5,oeis_core,A001097,5,57,37,20,7,0,neither,42.53,132.35,0.3213,600.063,FUNC d=4
A001097_a7,oeis_core,A001097,7,57,37,20,6,0,neither,52.99,160.02,0.3312,600.034,STEP off=26 halt=0
A001113_a2,oeis_core,A001113,2,105,79,26,15,0,neither,52.98,105.00,0.5046,600.031,FUNC_L d=5
A001113_a3,oeis_core,A001113,3,105,79,26,13,0,neither,58.93,166.42,0.3541,600.048,STEP off=27 halt=9
A001113_a4,oeis_core,A001113,4,105,79,26,9,0,neither,57.16,210.00,0.2722,600.050,STEP off=43 halt=3
A001113_a5,oeis_core,A001113,5,105,79,26,10,0,neither,48.59,243.80,0.1993,600.072,STEP off=15 halt=0
A001113_a7,oeis_core,A001113,7,105,79,26,10,0,neither,53.73,294.77,0.1823,600.049,FUNC_L d=5
A001157_a2,oeis_core,A001157,2,50,30,20,18,0,neither,73.55,50.00,1.4709,600.062,WIDE_BIT nr=3 bit=255
A001157_a3,oeis_core,A001157,3,50,30,20,10,0,neither,43.53,79.25,0.5492,600.031,FUNC d=4
A001157_a4,oeis_core,A001157,4,50,30,20,30,20,not_compressed_predicted,116.78,100.00,1.1678,354.199,NESTED_LOOP L=6
A001157_a5,oeis_core,A001157,5,50,30,20,9,0,neither,54.73,116.10,0.4714,600.389,FUNC_L d=5
A001157_a7,oeis_core,A001157,7,50,30,20,6,0,neither,43.53,140.37,0.3101,600.044,FUNC d=4
A001221_a2,oeis_core,A001221,2,111,84,27,26,0,neither,95.72,111.00,0.8623,600.036,NESTED_LOOP L=5
A001221_a3,oeis_core,A001221,3,111,84,27,20,0,neither,83.73,175.93,0.4759,600.041,NESTED_LOOP L=4
A001221_a4,oeis_core,A001221,4,111,84,27,20,0,neither,105.72,222.00,0.4762,600.042,NESTED_LOOP L=5
A001221_a5,oeis_core,A001221,5,111,84,27,20,0,neither,105.72,257.73,0.4102,600.040,NESTED_LOOP L=5
A001221_a7,oeis_core,A001221,7,111,84,27,20,0,neither,105.72,311.62,0.3392,600.041,NESTED_LOOP L=5
A001222_a2,oeis_core,A001222,2,111,84,27,20,0,neither,53.98,111.00,0.4863,600.043,FUNC_L d=5
A001222_a3,oeis_core,A001222,3,111,84,27,12,0,neither,51.88,175.93,0.2949,600.036,STEP off=38 halt=0
A001222_a4,oeis_core,A001222,4,111,84,27,10,0,neither,56.93,222.00,0.2564,600.045,STEP off=27 halt=9
A001222_a5,oeis_core,A001222,5,111,84,27,10,0,neither,61.88,257.73,0.2401,600.046,STEP off=63 halt=21
A001222_a7,oeis_core,A001222,7,111,84,27,8,0,neither,53.54,311.62,0.1718,600.050,FUNC_L d=4
A001227_a2,oeis_core,A001227,2,105,79,26,18,0,neither,73.55,105.00,0.7004,600.065,WIDE_BIT nr=3 bit=255
A001227_a3,oeis_core,A001227,3,105,79,26,79,26,discovered,116.78,166.42,0.7017,273.677,NESTED_LOOP L=6
A001227_a4,oeis_core,A001227,4,105,79,26,79,26,discovered,116.78,210.00,0.5561,270.521,NESTED_LOOP L=6
A001227_a5,oeis_core,A001227,5,105,79,26,79,26,discovered,116.78,243.80,0.4790,228.687,NESTED_LOOP L=6
A001227_a7,oeis_core,A001227,7,105,79,26,79,26,discovered,116.78,294.77,0.3962,262.703,NESTED_LOOP L=6
A001285_a2,oeis_core,A001285,2,102,77,25,77,25,discovered,17.62,102.00,0.1727,15.085,DARY d=2  init=1
A001285_a3,oeis_core,A001285,3,102,77,25,77,25,discovered,97.72,161.67,0.6044,185.714,NESTED_LOOP L=5
A001285_a4,oeis_core,A001285,4,102,77,25,77,25,discovered,101.72,204.00,0.4986,226.211,NESTED_LOOP L=5
A001285_a5,oeis_core,A001285,5,102,77,25,17,0,neither,62.50,236.84,0.2639,600.059,FUNC_L d=5
A001285_a7,oeis_core,A001285,7,102,77,25,63,0,neither,116.78,286.35,0.4078,600.036,NESTED_LOOP L=6
A001358_a2,oeis_core,A001358,2,61,41,20,23,0,neither,85.32,61.00,1.3986,600.059,NESTED_LOOP L=4
A001358_a3,oeis_core,A001358,3,61,41,20,9,0,neither,50.33,96.68,0.5206,600.087,STEP off=30 halt=0
A001358_a4,oeis_core,A001358,4,61,41,20,12,0,neither,55.13,122.00,0.4519,600.063,FUNC_L d=4
A001358_a5,oeis_core,A001358,5,61,41,20,6,0,neither,42.59,141.64,0.3007,600.063,STEP off=1 halt=0
A001358_a7,oeis_core,A001358,7,61,41,20,4,0,neither,43.78,171.25,0.2556,600.069,FUNC_L d=4
A001462_a2,oeis_core,A001462,2,84,63,21,23,0,neither,71.96,84.00,0.8567,600.035,WIDE_BIT nr=3 bit=255
A001462_a3,oeis_core,A001462,3,84,63,21,12,0,neither,68.17,133.14,0.5120,600.067,ITER_L d=5
A001462_a4,oeis_core,A001462,4,84,63,21,10,0,neither,36.09,168.00,0.2148,600.066,FUNC d=3
A001462_a5,oeis_core,A001462,5,84,63,21,27,0,neither,97.72,195.04,0.5010,600.073,NESTED_LOOP L=5
A001462_a7,oeis_core,A001462,7,84,63,21,10,0,neither,51.13,235.82,0.2168,600.067,FUNC d=4
A001477_a2,oeis_core,A001477,2,78,58,20,58,20,discovered,15.61,78.00,0.2002,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A001477_a3,oeis_core,A001477,3,78,58,20,58,20,discovered,15.61,123.63,0.1263,10.079,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A001477_a4,oeis_core,A001477,4,78,58,20,58,20,discovered,15.61,156.00,0.1001,10.074,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A001477_a5,oeis_core,A001477,5,78,58,20,58,20,discovered,15.61,181.11,0.0862,10.075,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A001477_a7,oeis_core,A001477,7,78,58,20,58,20,discovered,15.61,218.97,0.0713,10.074,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A001481_a2,oeis_core,A001481,2,66,46,20,22,0,neither,85.32,66.00,1.2927,600.065,NESTED_LOOP L=4
A001481_a3,oeis_core,A001481,3,66,46,20,12,0,neither,46.53,104.61,0.4448,600.067,FUNC d=4
A001481_a4,oeis_core,A001481,4,66,46,20,9,0,neither,43.59,132.00,0.3302,600.067,STEP off=1 halt=0
A001481_a5,oeis_core,A001481,5,66,46,20,8,0,neither,66.33,153.25,0.4328,600.066,ITER_L d=5
A001481_a7,oeis_core,A001481,7,66,46,20,8,0,neither,36.09,185.29,0.1948,600.068,FUNC d=3
A001511_a2,oeis_core,A001511,2,105,79,26,79,26,discovered,49.62,105.00,0.4726,37.406,FUNC_L d=4
A001511_a3,oeis_core,A001511,3,105,79,26,79,26,discovered,49.62,166.42,0.2982,48.872,FUNC_L d=4
A001511_a4,oeis_core,A001511,4,105,79,26,79,26,discovered,49.62,210.00,0.2363,45.996,FUNC_L d=4
A001511_a5,oeis_core,A001511,5,105,79,26,79,26,discovered,49.62,243.80,0.2035,51.034,FUNC_L d=4
A001511_a7,oeis_core,A001511,7,105,79,26,79,26,discovered,49.62,294.77,0.1683,44.095,FUNC_L d=4
A001615_a2,oeis_core,A001615,2,69,49,20,49,20,discovered,15.70,69.00,0.2275,15.801,DARY d=2 DEC(R0) init=2
A001615_a3,oeis_core,A001615,3,69,49,20,20,0,neither,99.72,109.36,0.9118,600.077,NESTED_LOOP L=5
A001615_a4,oeis_core,A001615,4,69,49,20,9,0,neither,50.53,138.00,0.3661,600.090,ITER d=4
A001615_a5,oeis_core,A001615,5,69,49,20,7,0,neither,52.98,160.21,0.3307,600.081,FUNC_L d=5
A001615_a7,oeis_core,A001615,7,69,49,20,7,0,neither,47.84,193.71,0.2470,600.064,STEP off=7 halt=1
A001622_a2,oeis_core,A001622,2,105,79,26,21,0,neither,73.55,105.00,0.7004,600.033,WIDE_BIT nr=3 bit=255
A001622_a3,oeis_core,A001622,3,105,79,26,11,0,neither,54.81,166.42,0.3293,600.075,STEP off=26 halt=4
A001622_a4,oeis_core,A001622,4,105,79,26,8,0,neither,56.35,210.00,0.2683,600.084,STEP off=66 halt=2
A001622_a5,oeis_core,A001622,5,105,79,26,7,0,neither,56.58,243.80,0.2321,600.085,STEP off=36 halt=4
A001622_a7,oeis_core,A001622,7,105,79,26,5,0,neither,42.09,294.77,0.1428,600.069,ITER_F L=3
A001969_a2,oeis_core,A001969,2,65,45,20,45,20,discovered,16.62,65.00,0.2557,16.067,DARY d=2  init=0
A001969_a3,oeis_core,A001969,3,65,45,20,45,20,not_compressed_predicted,99.72,103.02,0.9679,175.966,NESTED_LOOP L=5
A001969_a4,oeis_core,A001969,4,65,45,20,20,0,neither,64.81,130.00,0.4985,600.083,NESTED_LOOP L=3
A001969_a5,oeis_core,A001969,5,65,45,20,7,0,neither,56.98,150.93,0.3775,600.064,FUNC_L d=5
A001969_a7,oeis_core,A001969,7,65,45,20,6,0,neither,57.73,182.48,0.3164,600.065,ITER_L d=5
A002033_a2,oeis_core,A002033,2,96,72,24,21,0,neither,75.13,96.00,0.7826,600.033,WIDE_BIT nr=3 bit=255
A002033_a3,oeis_core,A002033,3,96,72,24,10,0,neither,43.59,152.16,0.2865,600.068,STEP off=0 halt=1
A002033_a4,oeis_core,A002033,4,96,72,24,10,0,neither,43.59,192.00,0.2270,600.077,STEP off=0 halt=1
A002033_a5,oeis_core,A002033,5,96,72,24,10,0,neither,43.59,222.91,0.1956,600.079,STEP off=0 halt=1
A002033_a7,oeis_core,A002033,7,96,72,24,10,0,neither,43.59,269.51,0.1617,600.081,STEP off=0 halt=1
A002106_a2,oeis_core,A002106,2,47,27,20,16,0,neither,49.53,47.00,1.0538,600.034,ITER d=4
A002106_a3,oeis_core,A002106,3,47,27,20,10,0,neither,51.58,74.49,0.6925,600.067,STEP off=22 halt=0
A002106_a4,oeis_core,A002106,4,47,27,20,10,0,neither,62.50,94.00,0.6649,600.062,FUNC_L d=5
A002106_a5,oeis_core,A002106,5,47,27,20,8,0,neither,42.53,109.13,0.3897,600.061,FUNC d=4
A002106_a7,oeis_core,A002106,7,47,27,20,6,0,neither,44.53,131.95,0.3375,600.063,FUNC d=4
A002113_a2,oeis_core,A002113,2,61,41,20,29,0,neither,83.73,61.00,1.3726,600.104,NESTED_LOOP L=4
A002113_a3,oeis_core,A002113,3,61,41,20,29,0,neither,85.32,96.68,0.8824,600.065,NESTED_LOOP L=4
A002113_a4,oeis_core,A002113,4,61,41,20,20,0,neither,83.73,122.00,0.6863,600.077,NESTED_LOOP L=4
A002113_a5,oeis_core,A002113,5,61,41,20,21,0,neither,82.15,141.64,0.5800,600.068,NESTED_LOOP L=4
A002113_a7,oeis_core,A002113,7,61,41,20,12,0,neither,48.53,171.25,0.2834,600.072,ITER d=4
A002322_a2,oeis_core,A002322,2,81,61,20,61,20,discovered,15.70,81.00,0.1938,27.293,DARY d=2 DEC(R0) init=2
A002322_a3,oeis_core,A002322,3,81,61,20,10,0,neither,44.59,128.38,0.3473,600.072,STEP off=1 halt=0
A002322_a4,oeis_core,A002322,4,81,61,20,8,0,neither,49.84,162.00,0.3077,600.065,STEP off=7 halt=1
A002322_a5,oeis_core,A002322,5,81,61,20,8,0,neither,42.09,188.08,0.2238,600.073,ITER d=3
A002322_a7,oeis_core,A002322,7,81,61,20,6,0,neither,46.59,227.40,0.2049,600.086,STEP off=3 halt=0
A002378_a2,oeis_core,A002378,2,51,31,20,31,20,discovered,13.45,51.00,0.2637,10.192,DARY d=2 INC(R1) init=0
A002378_a3,oeis_core,A002378,3,51,31,20,31,20,discovered,28.73,80.83,0.3554,15.096,FUNC d=2
A002378_a4,oeis_core,A002378,4,51,31,20,31,20,discovered,24.73,102.00,0.2424,14.708,CTX_X nr=1 d=2 perm=(0) out=R0 L=2
A002378_a5,oeis_core,A002378,5,51,31,20,31,20,discovered,28.73,118.42,0.2426,15.006,FUNC d=2
A002378_a7,oeis_core,A002378,7,51,31,20,31,20,discovered,28.73,143.18,0.2007,14.975,FUNC d=2
A002487_a2,oeis_core,A002487,2,92,69,23,69,23,discovered,24.11,92.00,0.2621,24.515,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A002487_a3,oeis_core,A002487,3,92,69,23,69,23,not_compressed_predicted,116.78,145.82,0.8008,283.743,NESTED_LOOP L=6
A002487_a4,oeis_core,A002487,4,92,69,23,69,23,discovered,116.78,184.00,0.6347,282.302,NESTED_LOOP L=6
A002487_a5,oeis_core,A002487,5,92,69,23,69,23,discovered,116.78,213.62,0.5467,249.945,NESTED_LOOP L=6
A002487_a7,oeis_core,A002487,7,92,69,23,69,23,discovered,116.78,258.28,0.4521,277.729,NESTED_LOOP L=6
A002572_a2,oeis_core,A002572,2,41,21,20,17,0,neither,73.55,41.00,1.7938,600.043,WIDE_BIT nr=3 bit=255
A002572_a3,oeis_core,A002572,3,41,21,20,10,0,neither,45.53,64.98,0.7006,600.069,FUNC d=4
A002572_a4,oeis_core,A002572,4,41,21,20,8,0,neither,34.09,82.00,0.4158,600.090,FUNC d=3
A002572_a5,oeis_core,A002572,5,41,21,20,8,0,neither,50.53,95.20,0.5307,600.135,ITER d=4
A002572_a7,oeis_core,A002572,7,41,21,20,7,0,neither,49.53,115.10,0.4303,600.097,ITER d=4
A002620_a2,oeis_core,A002620,2,58,38,20,38,20,discovered,25.73,58.00,0.4436,60.207,FUNC d=2
A002620_a3,oeis_core,A002620,3,58,38,20,38,20,discovered,28.73,91.93,0.3125,41.542,FUNC d=2
A002620_a4,oeis_core,A002620,4,58,38,20,38,20,discovered,28.73,116.00,0.2477,47.472,FUNC d=2
A002620_a5,oeis_core,A002620,5,58,38,20,38,20,discovered,28.73,134.67,0.2133,47.675,FUNC d=2
A002620_a7,oeis_core,A002620,7,58,38,20,38,20,discovered,28.73,162.83,0.1764,18.265,FUNC d=2
A002654_a2,oeis_core,A002654,2,105,79,26,18,0,neither,73.55,105.00,0.7004,600.080,WIDE_BIT nr=3 bit=255
A002654_a3,oeis_core,A002654,3,105,79,26,10,0,neither,75.30,166.42,0.4525,600.084,ITER_F L=5
A002654_a4,oeis_core,A002654,4,105,79,26,79,0,compressed_only,116.78,210.00,0.5561,295.898,NESTED_LOOP L=6
A002654_a5,oeis_core,A002654,5,105,79,26,7,0,neither,53.73,243.80,0.2204,600.092,FUNC_L d=5
A002654_a7,oeis_core,A002654,7,105,79,26,8,0,neither,41.09,294.77,0.1394,600.126,ITER d=3
A002808_a2,oeis_core,A002808,2,64,44,20,18,0,neither,60.58,64.00,0.9466,600.103,FUNC_L d=5
A002808_a3,oeis_core,A002808,3,64,44,20,15,0,neither,51.99,101.44,0.5126,600.100,STEP off=26 halt=1
A002808_a4,oeis_core,A002808,4,64,44,20,14,0,neither,53.73,128.00,0.4198,600.057,FUNC_L d=5
A002808_a5,oeis_core,A002808,5,64,44,20,8,0,neither,53.73,148.60,0.3616,600.135,FUNC_L d=5
A002808_a7,oeis_core,A002808,7,64,44,20,5,0,neither,49.21,179.67,0.2739,600.087,STEP off=19 halt=0
A003136_a2,oeis_core,A003136,2,64,44,20,15,0,neither,54.55,64.00,0.8524,600.080,FUNC_L d=5
A003136_a3,oeis_core,A003136,3,64,44,20,16,0,neither,55.73,101.44,0.5494,600.086,FUNC_L d=5
A003136_a4,oeis_core,A003136,4,64,44,20,9,0,neither,52.33,128.00,0.4089,600.097,STEP off=30 halt=0
A003136_a5,oeis_core,A003136,5,64,44,20,7,0,neither,47.53,148.60,0.3198,600.078,ITER d=4
A003136_a7,oeis_core,A003136,7,64,44,20,7,0,neither,63.75,179.67,0.3548,600.070,FUNC_L d=5
A003415_a2,oeis_core,A003415,2,79,59,20,25,0,neither,55.98,79.00,0.7086,600.089,FUNC_L d=5
A003415_a3,oeis_core,A003415,3,79,59,20,14,0,neither,45.53,125.21,0.3636,602.556,FUNC_L d=4
A003415_a4,oeis_core,A003415,4,79,59,20,10,0,neither,56.99,158.00,0.3607,600.098,STEP off=52 halt=5
A003415_a5,oeis_core,A003415,5,79,59,20,8,0,neither,53.73,183.43,0.2929,600.091,FUNC_L d=5
A003415_a7,oeis_core,A003415,7,79,59,20,6,0,neither,45.78,221.78,0.2064,600.082,FUNC_L d=4
A003484_a2,oeis_core,A003484,2,102,77,25,35,0,neither,70.38,102.00,0.6900,614.110,WIDE_BIT nr=3 bit=255
A003484_a3,oeis_core,A003484,3,102,77,25,31,0,neither,63.81,161.67,0.3947,600.049,NESTED_LOOP L=3
A003484_a4,oeis_core,A003484,4,102,77,25,31,0,neither,80.56,204.00,0.3949,600.088,NESTED_LOOP L=4
A003484_a5,oeis_core,A003484,5,102,77,25,31,0,neither,57.25,236.84,0.2417,600.081,STEP off=29 halt=3
A003484_a7,oeis_core,A003484,7,102,77,25,31,0,neither,54.30,286.35,0.1896,600.100,FUNC_F L=4
A004011_a2,oeis_core,A004011,2,53,33,20,33,20,discovered,15.03,53.00,0.2837,10.019,"DARY d=2 ISZERO(R1,R0) init=0"
A004011_a3,oeis_core,A004011,3,53,33,20,33,20,discovered,15.03,84.00,0.1790,10.093,"DARY d=2 ISZERO(R1,R0) init=0"
A004011_a4,oeis_core,A004011,4,53,33,20,33,20,discovered,15.03,106.00,0.1418,10.139,"DARY d=2 ISZERO(R1,R0) init=0"
A004011_a5,oeis_core,A004011,5,53,33,20,9,0,neither,59.73,123.06,0.4854,600.076,ITER_L d=5
A004011_a7,oeis_core,A004011,7,53,33,20,7,0,neither,53.73,148.79,0.3611,600.075,FUNC_L d=5
A004018_a2,oeis_core,A004018,2,102,77,25,77,25,discovered,15.03,102.00,0.1474,10.011,"DARY d=2 ISZERO(R1,R0) init=0"
A004018_a3,oeis_core,A004018,3,102,77,25,11,0,neither,75.30,161.67,0.4658,600.064,ITER_F L=5
A004018_a4,oeis_core,A004018,4,102,77,25,77,25,discovered,15.03,204.00,0.0737,10.101,"DARY d=2 ISZERO(R1,R0) init=0"
A004018_a5,oeis_core,A004018,5,102,77,25,10,0,neither,54.73,236.84,0.2311,600.064,FUNC_L d=5
A004018_a7,oeis_core,A004018,7,102,77,25,9,0,neither,53.73,286.35,0.1876,600.072,FUNC_L d=5
A004526_a2,oeis_core,A004526,2,74,54,20,54,20,discovered,17.86,74.00,0.2414,15.957,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A004526_a3,oeis_core,A004526,3,74,54,20,54,20,discovered,17.86,117.29,0.1523,23.004,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A004526_a4,oeis_core,A004526,4,74,54,20,54,20,discovered,17.86,148.00,0.1207,14.899,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A004526_a5,oeis_core,A004526,5,74,54,20,54,20,discovered,17.86,171.82,0.1040,15.050,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A004526_a7,oeis_core,A004526,7,74,54,20,54,20,discovered,17.86,207.74,0.0860,25.713,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A005100_a2,oeis_core,A005100,2,66,46,20,19,0,neither,76.72,66.00,1.1624,600.041,WIDE_BIT nr=3 bit=255
A005100_a3,oeis_core,A005100,3,66,46,20,16,0,neither,25.73,104.61,0.2460,600.087,FUNC d=2
A005100_a4,oeis_core,A005100,4,66,46,20,16,0,neither,35.09,132.00,0.2659,600.064,FUNC d=3
A005100_a5,oeis_core,A005100,5,66,46,20,20,0,neither,83.73,153.25,0.5464,600.076,NESTED_LOOP L=4
A005100_a7,oeis_core,A005100,7,66,46,20,16,0,neither,35.09,185.29,0.1894,600.067,FUNC d=3
A005101_a2,oeis_core,A005101,2,62,42,20,42,20,discovered,13.45,62.00,0.2169,10.204,DARY d=2 INC(R1) init=0
A005101_a3,oeis_core,A005101,3,62,42,20,13,0,neither,46.53,98.27,0.4735,600.066,FUNC d=4
A005101_a4,oeis_core,A005101,4,62,42,20,13,0,neither,35.09,124.00,0.2830,600.062,FUNC d=3
A005101_a5,oeis_core,A005101,5,62,42,20,7,0,neither,51.78,143.96,0.3597,600.076,ITER d=4
A005101_a7,oeis_core,A005101,7,62,42,20,5,0,neither,53.08,174.06,0.3050,600.062,STEP off=27 halt=0
A005117_a2,oeis_core,A005117,2,71,51,20,18,0,neither,73.55,71.00,1.0359,600.083,WIDE_BIT nr=3 bit=255
A005117_a3,oeis_core,A005117,3,71,51,20,12,0,neither,53.50,112.53,0.4754,600.068,STEP off=50 halt=0
A005117_a4,oeis_core,A005117,4,71,51,20,12,0,neither,52.73,142.00,0.3714,600.077,FUNC_L d=5
A005117_a5,oeis_core,A005117,5,71,51,20,8,0,neither,34.09,164.86,0.2068,600.069,FUNC d=3
A005117_a7,oeis_core,A005117,7,71,51,20,8,0,neither,40.09,199.32,0.2011,600.068,ITER d=3
A005408_a2,oeis_core,A005408,2,66,46,20,46,20,discovered,13.45,66.00,0.2038,10.144,"DARY d=2 LOAD(R0,1) init=0"
A005408_a3,oeis_core,A005408,3,66,46,20,46,20,discovered,19.19,104.61,0.1834,10.135,"DARY d=4 SUB(R0,R1,R0) init=1"
A005408_a4,oeis_core,A005408,4,66,46,20,46,20,discovered,15.61,132.00,0.1183,10.154,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A005408_a5,oeis_core,A005408,5,66,46,20,46,20,discovered,22.48,153.25,0.1467,10.626,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
A005408_a7,oeis_core,A005408,7,66,46,20,46,20,discovered,22.48,185.29,0.1213,10.399,CTX_X nr=1 d=1 perm=(0) out=R0 L=2
A005811_a2,oeis_core,A005811,2,94,71,23,71,23,discovered,15.61,94.00,0.1661,10.015,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
