"id","population","solver_family","program_bits","time_s","log2t"
"A246333_a2","S1","DARY",13.45,10.089,3.33471127958565
"A247640_a2","S1","DARY",15.03,10.013,3.32380238041871
"A247640_a3","S1","DARY",15.03,10.094,3.33542608663634
"A247666_a2","S1","DARY",13.45,10.092,3.33514020631421
"A247666_a3","S1","DARY",13.45,10.109,3.33756838526424
"A255366_a2","S1","DARY",13.45,10.092,3.33514020631421
"A256250_a2","S1","DARY",13.45,10.084,3.33399611819645
"A256260_a2","S1","DARY",13.45,10.087,3.33442525757026
"A256530_a2","S1","DARY",15.03,10.011,3.32351418724139
"A256530_a3","S1","ITER",30.73,28.671,4.84152031930818
"A256534_a2","S1","DARY",13.45,10.178,3.34738219131511
"A256534_a3","S1","DARY",15.03,10.081,3.33356685113426
"A265225_a2","S1","FUNC",26.73,55.405,5.79194427242006
"A265225_a3","S1","FUNC",34.09,42.194,5.39896595671861
"A265283_a2","S1","DARY",15.7,15.803,3.98212655672522
"A265283_a3","S1","FUNC",44.53,55.379,5.79126709752564
"A266070_a2","S1","CTX_X",19.2,49.258,5.62228614682781
"A266070_a3","S1","CTX_X",19.2,50.77,5.6659043549549
"A266223_a2","S1","CTX_X",19.2,40.805,5.35067403711449
"A266223_a3","S1","FUNC",45.53,49.521,5.6299685427286
"A266532_a2","S1","CTX_X",15.61,10.01,3.32337006906127
"A266532_a3","S1","DARY",15.03,10.078,3.33313745630767
"A266678_a2","S1","CTX_X",19.2,48.287,5.59356292866986
"A266678_a3","S1","CTX_X",19.2,51.344,5.68212378961972
"A267190_a2","S1","DARY",15.03,10.076,3.33285112207215
"A267610_a2","S1","DARY",13.45,25.395,4.66647256884207
"A267700_a2","S1","CTX_X",15.61,12.394,3.63156996830952
"A267869_a2","S1","CTX_X",27.68,44.057,5.461299354963
"A267869_a3","S1","CTX_X",27.68,42.033,5.39345052379376
"A267870_a2","S1","CTX_X",20.43,42.258,5.40115258344841
"A267870_a3","S1","CTX_X",20.43,40.177,5.32829793753729
"A269160_a2","S1","CTX_X",15.61,10.014,3.32394645542167
"A269160_a3","S1","FUNC",47.53,27.17,4.76394266044725
"A269161_a2","S1","CTX_X",15.61,17.919,4.16341822250073
"A269161_a3","S1","FUNC_L",57.98,48.043,5.58625433648021
"A269174_a2","S1","CTX_X",15.61,19.957,4.31882296133347
"A269174_a3","S1","NESTED_LOOP",66.81,166.779,7.38179383285479
"A277799_a2","S1","CTX_X",15.61,12.253,3.61506311393068
"A277799_a3","S1","CTX_X",15.61,20.484,4.35642555908681
"A294020_a2","S1","DARY",15.03,11.84,3.56559717585422
"A294021_a2","S1","CTX_X",17.86,22.595,4.49793165189628
"A299477_a2","S1","DARY",15.03,21.244,4.40898352943074
"A299479_a2","S1","DARY",15.03,11.592,3.53505759489484
"A000043_a2","S1","DARY",15.03,10.015,3.32409051603798
"A000945_a2","S1","DARY",15.03,10.018,3.32452261159581
"A000978_a2","S1","DARY",13.45,11.585,3.5341861390901
"A001605_a2","S1","CTX_X",17.86,14.9,3.8972404255748
"A005265_a2","S1","CTX_X",17.86,14.794,3.88694027578559
"A103300_a2","S1","FUNC",35.09,61.58,5.94438996227009
"A226529_a2","S1","DARY",15.03,10.016,3.32423456227053
