"id","population","class","train_bits","mdl","train_ratio","total_ratio"
"tot3_0824","S4","neither",594.360937770434,65.53,0.110252871337434,0.0827
"tot3_0825","S4","neither",594.360937770434,60.28,0.101419854787433,0.0761
"tot3_0826","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0827","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0828","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0829","S4","neither",594.360937770434,60.35,0.101537628341433,0.0762
"tot3_0830","S4","neither",594.360937770434,47.53,0.0799682431660037,0.06
"tot3_0831","S4","neither",594.360937770434,63.38,0.106635540750291,0.08
"tot3_0832","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0833","S4","neither",594.360937770434,61.09,0.102782663055148,0.0771
"tot3_0834","S4","neither",594.360937770434,64.88,0.109159259764576,0.0819
"tot3_0835","S4","neither",594.360937770434,51.82,0.0871860795468611,0.0654
"tot3_0836","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0837","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0838","S4","discovered",594.360937770434,64.81,0.109041486210576,0.0818
"tot3_0839","S4","discovered",594.360937770434,63.81,0.107359006867719,0.0805
"tot3_0840","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0841","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0842","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0843","S4","neither",594.360937770434,53.73,0.0903996150917184,0.0678
"tot3_0844","S4","neither",594.360937770434,52.73,0.0887171357488612,0.0665
"tot3_0845","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0846","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0847","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_0848","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0849","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0850","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0851","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0852","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0853","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_0854","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0855","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0856","S4","neither",594.360937770434,56.29,0.0947067622094329,0.071
"tot3_0857","S4","neither",594.360937770434,45.53,0.0766032844802892,0.0574
"tot3_0858","S4","neither",594.360937770434,53.73,0.0903996150917184,0.0678
"tot3_0859","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0860","S4","discovered",594.360937770434,28.21,0.0474627422620022,0.0356
"tot3_0861","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0862","S4","neither",594.360937770434,57.93,0.0974660283317187,0.0731
"tot3_0863","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0864","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0865","S4","neither",594.360937770434,53.73,0.0903996150917184,0.0678
"tot3_0866","S4","neither",594.360937770434,53.1,0.0893396531057184,0.067
"tot3_0867","S4","neither",594.360937770434,57.49,0.0967257374208616,0.0725
"tot3_0868","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0869","S4","neither",594.360937770434,60.44,0.10168905148229,0.0763
"tot3_0870","S4","discovered",594.360937770434,45.15,0.0759639423300035,0.057
"tot3_0871","S4","neither",594.360937770434,64.32,0.108217071332576,0.0812
"tot3_0872","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0873","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0874","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0875","S4","neither",594.360937770434,53.44,0.0899116960822898,0.0674
"tot3_0876","S4","neither",594.360937770434,64.74,0.108923712656576,0.0817
"tot3_0877","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0878","S4","discovered",594.360937770434,82.15,0.138215678015721,0.1037
"tot3_0879","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0880","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0881","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0882","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0883","S4","neither",594.360937770434,53.51,0.0900294696362898,0.0675
"tot3_0884","S4","neither",594.360937770434,57.2,0.096237818411433,0.0722
"tot3_0885","S4","neither",594.360937770434,52.66,0.0885993621948612,0.0664
"tot3_0886","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0887","S4","neither",594.360937770434,54.26,0.0912913291434327,0.0685
"tot3_0888","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0889","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0890","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0891","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0892","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0893","S4","neither",594.360937770434,44.84,0.0754423737337177,0.0566
"tot3_0894","S4","discovered",594.360937770434,15.7,0.0264149256828583,0.0198
"tot3_0895","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0896","S4","neither",594.360937770434,39.09,0.0657681175122887,0.0493
"tot3_0897","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0898","S4","neither",594.360937770434,55.13,0.0927550861717185,0.0696
"tot3_0899","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0900","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0901","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0902","S4","neither",594.360937770434,52.79,0.0888180845094326,0.0666
"tot3_0903","S4","discovered",594.360937770434,46.78,0.0787063836588607,0.059
"tot3_0904","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0905","S4","neither",594.360937770434,47.52,0.0799514183725751,0.06
"tot3_0906","S4","neither",594.360937770434,42.59,0.071656795212289,0.0537
"tot3_0907","S4","neither",594.360937770434,56.36,0.0948245357634329,0.0711
"tot3_0908","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0909","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0910","S4","neither",594.360937770434,57.76,0.097180006843433,0.0729
"tot3_0911","S4","discovered",594.360937770434,19.19,0.03228677858943,0.0242
"tot3_0912","S4","neither",594.360937770434,58.98,0.0992326316417188,0.0744
"tot3_0913","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0914","S4","neither",594.360937770434,45.53,0.0766032844802892,0.0574
"tot3_0915","S4","neither",594.360937770434,67.26,0.113163560600577,0.0849
"tot3_0916","S4","neither",594.360937770434,58.46,0.0983577423834331,0.0738
"tot3_0917","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0918","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0919","S4","discovered",594.360937770434,82.15,0.138215678015721,0.1037
"tot3_0920","S4","neither",594.360937770434,60.04,0.101016059745147,0.0758
"tot3_0921","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0922","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0923","S4","neither",594.360937770434,60.08,0.101083358918862,0.0758
"tot3_0924","S4","neither",594.360937770434,66.13,0.111262358943148,0.0834
"tot3_0925","S4","neither",594.360937770434,55.13,0.0927550861717185,0.0696
"tot3_0926","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0927","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0928","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_0929","S4","neither",594.360937770434,59.68,0.100410367181719,0.0753
"tot3_0930","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0931","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0932","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_0933","S4","neither",594.360937770434,48.46,0.0815329489548609,0.0612
"tot3_0934","S4","neither",594.360937770434,55.22,0.0929065093125757,0.0697
"tot3_0935","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0936","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0937","S4","neither",594.360937770434,51.9,0.0873206778942897,0.0655
"tot3_0938","S4","neither",594.360937770434,43.53,0.0732383257945748,0.0549
"tot3_0939","S4","neither",594.360937770434,89.48,0.150548251598864,0.1129
"tot3_0940","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_0941","S4","neither",594.360937770434,49.53,0.0833332018517181,0.0625
"tot3_0942","S4","neither",594.360937770434,62,0.104313719257148,0.0782
"tot3_0943","S4","neither",594.360937770434,55.24,0.0929401588994328,0.0697
"tot3_0944","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0945","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0946","S4","neither",594.360937770434,61.87,0.104094996942576,0.0781
"tot3_0947","S4","neither",594.360937770434,40.09,0.067450596855146,0.0506
"tot3_0948","S4","neither",594.360937770434,53.17,0.0894574266597184,0.0671
"tot3_0949","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0950","S4","neither",594.360937770434,58.79,0.0989129605665759,0.0742
"tot3_0951","S4","discovered",594.360937770434,42.34,0.0712361753765747,0.0534
"tot3_0952","S4","neither",594.360937770434,67.19,0.113045787046577,0.0848
"tot3_0953","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0954","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0955","S4","neither",594.360937770434,59.67,0.10039354238829,0.0753
"tot3_0956","S4","discovered",594.360937770434,27.3,0.0459316860600021,0.0344
"tot3_0957","S4","neither",594.360937770434,45.53,0.0766032844802892,0.0574
"tot3_0958","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0959","S4","discovered",594.360937770434,37.78,0.0635640695731458,0.0477
"tot3_0960","S4","neither",594.360937770434,60.38,0.101588102721719,0.0762
"tot3_0961","S4","discovered",594.360937770434,61.33,0.103186458097433,0.0774
"tot3_0962","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0963","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0964","S4","neither",594.360937770434,63.72,0.107207583726862,0.0804
"tot3_0965","S4","discovered",594.360937770434,31.09,0.052308282769431,0.0392
"tot3_0966","S4","neither",594.360937770434,58.45,0.0983409175900045,0.0738
"tot3_0967","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0968","S4","neither",594.360937770434,63.46,0.106770139097719,0.0801
"tot3_0969","S4","neither",594.360937770434,57.56,0.0968435109748616,0.0726
"tot3_0970","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0971","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0972","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0973","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0974","S4","discovered",594.360937770434,27.3,0.0459316860600021,0.0344
"tot3_0975","S4","discovered",594.360937770434,15.7,0.0264149256828583,0.0198
"tot3_0976","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0977","S4","discovered",594.360937770434,46.15,0.0776464216728607,0.0582
"tot3_0978","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0979","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0980","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0981","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0982","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_0983","S4","neither",594.360937770434,55.76,0.0938150481577186,0.0704
"tot3_0984","S4","discovered",594.360937770434,46.78,0.0787063836588607,0.059
"tot3_0985","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0986","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0987","S4","neither",594.360937770434,46.53,0.0782857638231464,0.0587
"tot3_0988","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0989","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0990","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_0991","S4","neither",594.360937770434,60.1,0.101117008505719,0.0758
"tot3_0992","S4","discovered",594.360937770434,19.19,0.03228677858943,0.0242
"tot3_0993","S4","neither",594.360937770434,53.94,0.0907529357537184,0.0681
"tot3_0994","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_0995","S4","neither",594.360937770434,59.5,0.100107520900005,0.0751
"tot3_0996","S4","discovered",594.360937770434,101.72,0.171141798755436,0.1284
"tot3_0997","S4","neither",594.360937770434,58.86,0.099030734120576,0.0743
"tot3_0998","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_0999","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1000","S4","discovered",594.360937770434,64.81,0.109041486210576,0.0818
"tot3_1001","S4","neither",594.360937770434,56.17,0.09450486468829,0.0709
"tot3_1002","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1003","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1004","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1005","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1006","S4","discovered",594.360937770434,97.72,0.164411881384008,0.1233
"tot3_1007","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1008","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1009","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_1010","S4","discovered",594.360937770434,41.34,0.0695536960337175,0.0522
"tot3_1011","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1012","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1013","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1014","S4","discovered",594.360937770434,35.9,0.0604010084085742,0.0453
"tot3_1015","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1016","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1017","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1018","S4","neither",594.360937770434,57.04,0.0959686217165758,0.072
"tot3_1019","S4","neither",594.360937770434,62.96,0.105928899426291,0.0795
"tot3_1020","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1021","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1022","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1023","S4","neither",594.360937770434,59.39,0.0999224481722903,0.0749
"tot3_1024","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1025","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1026","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1027","S4","neither",594.360937770434,82.15,0.138215678015721,0.1037
"tot3_1028","S4","neither",594.360937770434,66.89,0.112541043243719,0.0844
"tot3_1029","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_1030","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1031","S4","neither",594.360937770434,55.62,0.0935795010497186,0.0702
"tot3_1032","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1033","S4","neither",594.360937770434,44.84,0.0754423737337177,0.0566
"tot3_1034","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1035","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1036","S4","neither",594.360937770434,57.52,0.0967762118011473,0.0726
"tot3_1037","S4","neither",594.360937770434,51.69,0.0869673572322897,0.0652
"tot3_1038","S4","neither",594.360937770434,52.36,0.088094618392004,0.0661
"tot3_1039","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1040","S4","neither",594.360937770434,57.95,0.0974996779185759,0.0731
"tot3_1041","S4","neither",594.360937770434,42.09,0.0708155555408604,0.0531
"tot3_1042","S4","neither",594.360937770434,50.59,0.0851166299551468,0.0638
"tot3_1043","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1044","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1045","S4","discovered",594.360937770434,41.09,0.0691330761980032,0.0519
"tot3_1046","S4","neither",594.360937770434,53.73,0.0903996150917184,0.0678
"tot3_1047","S4","neither",594.360937770434,55.71,0.0937309241905757,0.0703
"tot3_1048","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1049","S4","discovered",594.360937770434,82.15,0.138215678015721,0.1037
